City ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Rikitea,PF,-23.12,-134.97,73.24,78,6,17.43,light rain
1,Avera,US,33.19,-82.53,69.8,56,1,9.17,clear sky
2,Thunder Bay,CA,48.4,-89.32,39.99,93,90,4.81,overcast clouds
3,Souillac,MU,-20.52,57.52,77.0,73,40,9.17,scattered clouds
4,Kapaa,US,22.08,-159.32,73.4,88,1,8.05,clear sky
5,Port Lavaca,US,28.61,-96.63,82.99,88,75,2.15,broken clouds
6,Husavik,IS,66.04,-17.34,51.8,62,20,14.99,few clouds
7,Castro,BR,-24.79,-50.01,84.9,37,28,5.3,scattered clouds
8,Alpena,US,45.06,-83.43,51.01,81,1,4.7,clear sky
9,Samarai,PG,-10.62,150.67,78.8,83,48,8.72,moderate rain
10,Ushuaia,AR,-54.8,-68.3,44.6,65,40,17.22,scattered clouds
11,Mar Del Plata,AR,-38.0,-57.56,64.99,63,38,16.11,scattered clouds
12,Geraldton,AU,-28.77,114.6,64.4,77,75,13.87,broken clouds
13,Busselton,AU,-33.65,115.33,57.99,67,0,12.91,clear sky
14,Atuona,PF,-9.8,-139.03,77.18,75,34,21.52,scattered clouds
15,Hilo,US,19.73,-155.09,68.0,68,1,6.93,clear sky
16,Bredasdorp,ZA,-34.53,20.04,68.0,49,0,13.87,clear sky
17,Hermanus,ZA,-34.42,19.23,77.0,49,0,7.0,clear sky
18,Lebu,CL,-37.62,-73.65,55.29,63,24,19.46,few clouds
19,Lac Du Bonnet,CA,50.25,-96.06,45.0,99,100,5.3,light rain
20,Taoudenni,ML,22.68,-3.98,105.01,10,6,8.08,clear sky
21,Ikalamavony,MG,-21.15,46.58,79.65,55,68,11.05,light rain
22,Carnarvon,AU,-24.87,113.63,69.8,73,0,19.46,clear sky
23,Kinwat,IN,19.63,78.2,76.71,89,100,4.83,moderate rain
24,Georgetown,MY,5.41,100.34,82.4,83,20,0.96,light rain
25,East London,ZA,-33.02,27.91,68.0,64,20,12.75,few clouds
26,Port Elizabeth,ZA,-33.92,25.57,66.2,52,0,13.87,clear sky
27,Manzil Salim,TN,35.86,8.48,69.8,21,8,19.46,clear sky
28,Qostanay,KZ,53.17,63.58,50.0,34,55,8.95,broken clouds
29,Cape Town,ZA,-33.93,18.42,75.99,43,16,11.41,few clouds
30,Avarua,CK,-21.21,-159.78,69.8,60,100,6.93,overcast clouds
31,Oyem,GA,1.6,11.58,76.86,79,93,2.91,light rain
32,Hobart,AU,-42.88,147.33,55.4,58,100,10.29,overcast clouds
33,Te Anau,NZ,-45.42,167.72,31.37,97,59,2.26,broken clouds
34,Gigmoto,PH,13.78,124.39,80.53,86,98,11.43,moderate rain
35,Barmer,IN,25.75,71.38,88.61,13,65,4.88,broken clouds
36,Coquimbo,CL,-29.95,-71.34,57.2,76,90,4.7,overcast clouds
37,Vaini,TO,-21.2,-175.2,69.8,83,40,6.93,scattered clouds
38,Leh,IN,34.17,77.58,44.4,41,0,4.14,clear sky
39,New Norfolk,AU,-42.78,147.06,55.4,58,100,10.29,overcast clouds
40,Bell Ville,AR,-32.63,-62.69,81.0,34,94,4.0,overcast clouds
41,Punta Arenas,CL,-53.15,-70.92,46.4,65,40,21.92,scattered clouds
42,Hermiston,US,45.84,-119.29,51.8,62,1,16.11,clear sky
43,Puerto Ayora,EC,-0.74,-90.35,69.58,86,100,8.25,overcast clouds
44,Upernavik,GL,72.79,-56.15,30.78,90,0,2.15,clear sky
45,Lata,PT,40.16,-8.33,63.0,74,0,5.99,clear sky
46,Axim,GH,4.87,-2.24,81.07,75,47,11.39,scattered clouds
47,Vila,PT,42.03,-8.16,59.0,71,87,3.0,overcast clouds
48,Nikolskoye,RU,59.7,30.79,50.0,66,75,11.18,broken clouds
49,Airai,TL,-8.93,125.41,62.22,83,93,1.99,overcast clouds
50,Pangai,TO,-19.8,-174.35,73.47,75,100,16.78,overcast clouds
51,Khatanga,RU,71.97,102.5,22.42,98,100,9.75,light snow
52,Jamestown,US,42.1,-79.24,55.99,76,1,4.7,clear sky
53,Hithadhoo,MV,-0.6,73.08,83.26,74,90,11.9,overcast clouds
54,Ayan,RU,56.45,138.17,30.56,82,97,8.41,overcast clouds
55,Lorengau,PG,-2.02,147.27,81.16,77,100,6.49,overcast clouds
56,Mecca,SA,21.43,39.83,88.34,27,0,8.5,clear sky
57,Iqaluit,CA,63.75,-68.51,35.6,74,90,25.28,overcast clouds
58,Honningsvag,NO,70.98,25.97,41.0,75,75,17.22,broken clouds
59,Port Hardy,CA,50.7,-127.42,46.4,100,90,3.36,light intensity shower rain
60,Kavieng,PG,-2.57,150.8,80.58,77,100,4.74,overcast clouds
61,Arraial Do Cabo,BR,-22.97,-42.03,87.8,58,40,10.29,scattered clouds
62,Albany,US,42.6,-73.97,59.0,74,0,4.79,clear sky
63,Bengkulu,ID,-3.8,102.27,78.33,86,97,3.53,overcast clouds
64,Tuatapere,NZ,-46.13,167.68,36.0,91,54,1.01,broken clouds
65,Hobyo,SO,5.35,48.53,80.98,77,98,16.53,overcast clouds
66,Nome,US,64.5,-165.41,21.2,85,20,4.7,few clouds
67,Tasiilaq,GL,65.61,-37.64,41.0,80,40,11.41,scattered clouds
68,Hirado,JP,33.36,129.55,66.99,25,0,20.58,clear sky
69,Shakawe,BW,-18.37,21.85,96.48,12,97,10.92,overcast clouds
70,Ponta Do Sol,PT,32.67,-17.1,73.4,69,75,11.41,broken clouds
71,Macklin,CA,52.33,-109.93,30.2,80,100,11.81,overcast clouds
72,Port Keats,AU,-14.25,129.55,82.15,80,79,6.08,broken clouds
73,Tadine,NC,-21.55,167.88,72.9,85,64,6.35,broken clouds
74,Port Lincoln,AU,-34.73,135.87,70.38,42,100,13.02,overcast clouds
75,Havre-Saint-Pierre,CA,50.23,-63.6,42.8,100,90,13.87,light rain
76,Beaufort,MY,5.35,115.75,75.2,94,40,3.36,light rain
77,Norman Wells,CA,65.28,-126.83,19.4,85,75,8.05,broken clouds
78,Dobra,RO,44.78,25.72,64.0,63,0,6.93,clear sky
79,Lagoa,PT,39.05,-27.98,68.63,73,0,7.61,clear sky
80,Chuy,UY,-33.7,-53.46,68.43,63,41,5.73,scattered clouds
81,Flinders,AU,-34.58,150.86,62.01,83,96,6.17,overcast clouds
82,Morlaix,FR,48.58,-4.0,57.2,62,75,12.75,broken clouds
83,Griffith,US,41.53,-87.42,57.99,62,1,8.05,clear sky
84,Barrow,US,71.29,-156.79,26.6,73,90,16.11,overcast clouds
85,Severo-Kurilsk,RU,50.68,156.12,44.31,72,60,14.92,broken clouds
86,Pangnirtung,CA,66.15,-65.71,32.0,84,75,9.17,broken clouds
87,Longyearbyen,SJ,78.22,15.64,32.0,93,40,5.82,scattered clouds
88,Saint-Philippe,RE,-21.36,55.77,77.0,73,51,6.93,broken clouds
89,San Juan,AR,-31.54,-68.54,74.48,25,100,14.25,moderate rain
90,Narsaq,GL,60.92,-46.05,39.2,80,20,3.36,few clouds
91,Faanui,PF,-16.48,-151.75,78.26,77,10,9.8,clear sky
92,Saskylakh,RU,71.92,114.08,12.49,95,75,10.8,broken clouds
93,Bluff,NZ,-46.6,168.33,36.0,91,87,1.01,overcast clouds
94,Constitucion,CL,-35.33,-72.42,60.24,71,3,9.28,clear sky
95,Saint-Francois,FR,46.42,3.91,51.01,81,75,5.82,broken clouds
96,Bambous Virieux,MU,-20.34,57.76,77.0,73,40,9.17,scattered clouds
97,Dunedin,NZ,-45.87,170.5,39.99,75,87,3.0,overcast clouds
98,Buala,SB,-8.14,159.59,78.35,80,49,1.41,scattered clouds
99,Douglas,US,41.3,-96.17,66.0,45,1,10.29,clear sky
100,Sept-Iles,CA,50.2,-66.38,46.0,100,90,11.41,moderate rain
101,Bereda,ES,43.27,-7.54,64.0,68,26,11.99,scattered clouds
102,Kenai,US,60.55,-151.26,26.6,86,1,4.56,clear sky
103,Yar-Sale,RU,66.83,70.83,31.93,93,0,15.26,clear sky
104,Opotiki,NZ,-38.08,177.28,55.0,87,99,6.53,overcast clouds
105,Caravelas,BR,-17.71,-39.25,83.59,65,55,12.44,broken clouds
106,Port Alfred,ZA,-33.59,26.89,64.24,65,0,13.65,clear sky
107,Tshikapa,CD,-6.42,20.8,82.06,66,90,1.12,overcast clouds
108,Fereydunshahr,IR,32.94,50.12,45.7,34,0,2.62,clear sky
109,Natal,BR,-5.79,-35.21,91.4,38,75,18.34,broken clouds
110,Agadir,MA,30.42,-9.6,75.2,60,0,13.87,clear sky
111,Bijapur,IN,16.83,75.7,70.65,96,100,18.05,moderate rain
112,Kailua,US,21.4,-157.74,78.8,88,90,5.82,overcast clouds
113,Ondarroa,ES,43.32,-2.42,59.0,69,38,1.99,light rain
114,Hoquiam,US,46.98,-123.89,53.01,81,20,5.82,few clouds
115,Chiriqui Grande,PA,8.95,-82.12,70.0,51,100,2.46,overcast clouds
116,Esperance,AU,-33.87,121.9,57.2,100,75,10.29,broken clouds
117,Sorong,ID,-0.88,131.25,81.19,77,87,3.4,moderate rain
118,Hofn,IS,64.25,-15.21,48.2,87,75,11.41,broken clouds
119,Batticaloa,LK,7.71,81.69,82.69,66,96,17.0,overcast clouds
120,Hualmay,PE,-11.1,-77.61,67.33,68,44,7.58,scattered clouds
121,Mataura,NZ,-46.19,168.86,36.0,91,90,1.01,overcast clouds
122,Noumea,NC,-22.28,166.46,71.6,88,90,4.7,overcast clouds
123,Aquitania,CO,5.52,-72.89,54.48,69,89,4.61,overcast clouds
124,Bonthe,SL,7.53,-12.51,84.11,68,81,7.27,broken clouds
125,Guerrero Negro,MX,27.98,-114.06,78.48,50,99,3.76,overcast clouds
126,Palmer,US,42.16,-72.33,59.0,93,1,5.3,clear sky
127,Cidreira,BR,-30.18,-50.21,67.37,65,0,7.54,clear sky
128,Vila Franca Do Campo,PT,37.72,-25.43,73.4,78,20,13.87,few clouds
129,Bejar,ES,40.39,-5.76,62.01,42,3,8.68,clear sky
130,Ulladulla,AU,-35.35,150.47,60.8,93,90,6.33,overcast clouds
131,Grand Gaube,MU,-20.01,57.66,75.99,75,0,8.99,clear sky
132,Butaritari,KI,3.07,172.79,82.17,74,100,13.56,light rain
133,Mabaruma,GY,8.2,-59.78,90.61,51,2,4.81,clear sky
134,Gold Coast,AU,-28.0,153.43,64.99,72,90,3.36,overcast clouds
135,Dingle,PH,11.0,122.67,74.8,90,100,1.52,overcast clouds
136,Kavaratti,IN,10.57,72.64,82.27,77,93,20.67,overcast clouds
137,Tuktoyaktuk,CA,69.45,-133.04,19.4,79,75,4.7,broken clouds
138,Boulder,US,40.08,-105.35,73.4,15,1,11.41,clear sky
139,Bethel,US,41.37,-73.41,57.0,76,1,6.93,clear sky
140,Sayat,TM,38.78,63.88,66.2,32,0,6.93,clear sky
141,Rawlins,US,41.79,-107.24,53.6,50,90,28.86,overcast clouds
142,Saint George,US,37.1,-113.58,53.6,22,1,5.82,clear sky
143,Walvis Bay,NA,-22.96,14.51,66.2,63,0,8.05,clear sky
144,Kardla,EE,59.0,22.75,50.0,71,75,16.11,broken clouds
145,Grindavik,IS,63.84,-22.43,48.2,93,90,33.33,overcast clouds
146,Aklavik,CA,68.22,-135.01,21.2,85,90,3.36,overcast clouds
147,Valley City,US,46.92,-98.0,51.8,81,40,24.16,scattered clouds
148,Octeville,FR,49.63,-1.64,55.4,66,20,14.99,few clouds
149,Berbera,SO,10.44,45.01,86.67,55,0,5.1,clear sky
150,Namibe,AO,-15.2,12.15,73.4,69,20,18.34,few clouds
151,Dhidhdhoo,MV,6.88,73.1,82.49,77,80,22.06,light rain
152,Cayenne,GF,4.93,-52.33,89.6,59,21,9.17,few clouds
153,Isiro,CD,2.77,27.62,79.16,69,46,1.07,scattered clouds
154,Tatebayashi,JP,36.25,139.53,72.0,25,100,5.32,light rain
155,Touros,BR,-5.2,-35.46,91.4,38,75,18.34,broken clouds
156,Sydney,AU,-33.87,151.21,61.0,87,88,5.37,light rain
157,Marawi,PH,8.0,124.29,73.0,96,100,3.0,moderate rain
158,Bonavista,CA,48.65,-53.11,51.01,81,0,4.0,clear sky
159,Lavrentiya,RU,65.58,-171.0,28.54,91,0,2.17,clear sky
160,Erdenet,MN,49.03,104.08,30.07,83,92,1.72,overcast clouds
161,Mitzic,GA,0.78,11.55,75.7,88,100,0.94,light rain
162,Ribeira Grande,PT,38.52,-28.7,73.4,78,40,14.99,scattered clouds
163,Alibag,IN,18.64,72.88,80.6,88,90,3.36,moderate rain
164,Kruisfontein,ZA,-34.0,24.73,70.0,50,0,5.01,clear sky
165,Olafsvik,IS,64.89,-23.71,47.7,92,100,28.41,heavy intensity rain
166,Gornyak,RU,50.99,81.47,42.96,69,68,8.5,broken clouds
167,Chifeng,CN,42.27,118.96,42.31,61,86,6.89,overcast clouds
168,Acandi,CO,8.51,-77.28,85.98,59,34,2.71,scattered clouds
169,Salalah,OM,17.02,54.09,82.4,83,40,4.7,scattered clouds
170,Dikson,RU,73.51,80.55,29.25,94,100,24.79,overcast clouds
171,Hasaki,JP,35.73,140.83,64.4,77,75,8.05,broken clouds
172,Opuwo,NA,-18.06,13.84,96.91,11,32,16.28,scattered clouds
173,Magan,ES,39.97,-3.93,66.99,27,0,8.01,clear sky
174,Marsh Harbour,BS,26.54,-77.06,81.82,71,14,13.38,few clouds
175,Quelimane,MZ,-17.88,36.89,77.22,66,0,11.63,clear sky
176,Victoria,HK,22.29,114.16,80.01,81,96,5.01,moderate rain
177,Thermi,GR,40.55,23.02,75.99,41,20,5.82,few clouds
178,Yenangyaung,MM,20.47,94.88,81.48,70,31,4.18,scattered clouds
179,Caranavi,BO,-15.82,-67.55,87.3,36,34,3.85,light rain
180,Zhuzhou,CN,27.83,113.15,64.4,93,75,13.42,mist
181,Ixtapa,MX,20.7,-105.2,77.0,83,90,13.87,light rain
182,Chernyshevskiy,RU,63.01,112.47,20.35,97,32,6.49,scattered clouds
183,Ilulissat,GL,69.22,-51.1,37.4,55,75,8.05,broken clouds
184,Jalu,LY,29.03,21.55,87.33,28,43,8.81,scattered clouds
185,Altay,CN,47.87,88.12,34.81,71,0,4.99,clear sky
186,Matola,MZ,-25.96,32.46,75.0,64,38,5.01,scattered clouds
187,Kapit,MY,2.02,112.93,74.95,94,99,1.28,overcast clouds
188,Yellowknife,CA,62.46,-114.35,24.01,62,90,24.16,light snow
189,Mahebourg,MU,-20.41,57.7,77.0,73,40,9.17,scattered clouds
190,Preobrazheniye,RU,42.9,133.91,38.01,71,0,7.49,clear sky
191,Khasan,RU,42.43,130.64,40.95,64,4,16.08,clear sky
192,Nova Olimpia,BR,-14.8,-57.29,106.21,23,19,4.18,few clouds
193,Broome,US,42.25,-75.83,50.0,70,1,10.29,clear sky
194,Maniitsoq,GL,65.42,-52.9,35.17,87,99,10.65,overcast clouds
195,Kaitangata,NZ,-46.28,169.85,37.99,87,41,3.0,scattered clouds
196,Emba,KZ,48.83,58.14,53.42,38,0,1.01,clear sky
197,Katsuura,JP,35.13,140.3,68.0,64,75,9.17,broken clouds
198,Cap-Haitien,HT,19.76,-72.2,86.0,70,20,2.24,few clouds
199,Talnakh,RU,69.49,88.4,23.0,100,90,11.18,overcast clouds
200,Muzhi,RU,65.37,64.67,33.58,90,0,11.45,clear sky
201,Vila Velha,BR,-20.33,-40.29,86.0,70,75,11.41,broken clouds
202,Tiznit,MA,29.58,-9.5,77.0,23,48,12.12,scattered clouds
203,Olecko,PL,54.03,22.51,50.58,85,59,4.92,broken clouds
204,Mattru,SL,7.62,-11.83,87.78,57,76,3.94,broken clouds
205,Mayo,US,38.89,-76.51,64.99,63,1,4.7,clear sky
206,Pokhara,NP,28.23,83.98,70.2,67,35,3.69,scattered clouds
207,Ormara,PK,25.21,64.64,84.36,48,0,9.42,clear sky
208,Verkhnyaya Inta,RU,65.98,60.31,33.85,90,93,12.12,overcast clouds
209,Matagami,CA,49.75,-77.63,44.6,93,90,6.93,overcast clouds
210,Rawson,AR,-43.3,-65.1,57.99,33,0,4.81,clear sky
211,Prado,BR,-17.34,-39.22,81.99,67,43,13.98,light rain
212,Haines Junction,CA,60.75,-137.51,30.36,90,59,0.98,broken clouds
213,Lamu,KE,-2.27,40.9,79.92,77,0,12.08,clear sky
214,Manitouwadge,CA,49.12,-85.84,42.8,81,75,4.7,broken clouds
215,Cabo Rojo,PR,18.09,-67.15,90.0,69,0,3.0,clear sky
216,San Policarpo,PH,12.18,125.51,80.35,87,99,20.22,light rain
217,Thompson,CA,55.74,-97.86,30.2,58,75,12.75,broken clouds
218,Port Hedland,AU,-20.32,118.57,75.2,83,0,8.05,clear sky
219,Saldanha,ZA,-33.01,17.94,80.6,26,0,11.41,clear sky
220,West Wendover,US,40.74,-114.07,55.4,43,1,4.7,clear sky
221,Vardo,NO,70.37,31.11,37.4,86,40,11.41,scattered clouds
222,Saint-Louis,SN,16.33,-15.0,101.23,23,33,8.77,scattered clouds
223,Sao Jose Da Coroa Grande,BR,-8.9,-35.15,81.97,64,16,12.33,few clouds
224,Akyab,MM,20.15,92.9,82.92,78,22,6.33,few clouds
225,Zwedru,LR,6.07,-8.13,88.79,51,77,2.21,broken clouds
226,Kropotkin,RU,45.44,40.58,74.59,32,10,3.85,clear sky
227,Diamantino,BR,-14.41,-56.45,99.27,27,44,8.3,scattered clouds
228,Quang Ngai,VN,15.12,108.8,77.16,90,100,1.77,light rain
229,Sao Gabriel Da Cachoeira,BR,-0.13,-67.09,84.87,76,93,3.65,moderate rain
230,Tiksi,RU,71.69,128.87,10.13,89,0,2.77,clear sky
231,San Rafael,AR,-34.62,-68.33,74.03,25,8,23.2,clear sky
232,Malanje,AO,-9.54,16.34,84.2,79,75,5.82,broken clouds
233,Sanming,CN,26.25,117.62,70.12,72,100,1.79,overcast clouds
234,Oussouye,SN,12.48,-16.55,91.4,66,75,6.93,broken clouds
235,Igarka,RU,67.47,86.58,20.48,96,60,8.93,broken clouds
236,Hambantota,LK,6.12,81.12,80.6,88,20,10.29,few clouds
237,Provideniya,RU,64.38,-173.3,29.41,92,79,4.27,broken clouds
238,Asyut,EG,27.18,31.18,91.4,31,53,10.29,broken clouds
239,Kahului,US,20.89,-156.47,75.0,68,1,5.82,clear sky
240,Dudinka,RU,69.41,86.18,23.0,100,90,11.18,overcast clouds
241,Cabo San Lucas,MX,22.89,-109.91,77.0,94,40,2.24,scattered clouds
242,Zhangye,CN,38.93,100.45,46.47,46,80,3.96,broken clouds
243,Lotoshino,RU,56.23,35.64,53.73,92,64,7.96,light rain
244,Jumla,NP,29.27,82.18,53.01,63,30,2.84,scattered clouds
245,Kozan,TR,37.46,35.82,82.4,58,0,13.87,clear sky
246,Barra Do Bugres,BR,-15.07,-57.18,103.73,25,71,4.99,broken clouds
247,Lubsko,PL,51.78,14.97,48.0,98,98,1.99,overcast clouds
248,Oranjestad,AW,12.52,-70.03,87.8,70,40,17.22,scattered clouds
249,Hamilton,US,39.18,-84.53,63.0,62,40,5.82,scattered clouds
250,Hun,LY,29.13,15.95,89.33,27,0,13.69,clear sky
251,Brae,GB,60.4,-1.35,48.2,70,75,12.75,broken clouds
252,Pangody,RU,65.85,74.49,32.02,93,72,14.41,broken clouds
253,Rio Bueno,CL,-40.32,-72.97,53.6,71,20,5.82,few clouds
254,Belomorsk,RU,64.52,34.77,39.56,81,73,5.41,broken clouds
255,Alofi,NU,-19.06,-169.92,66.2,82,98,6.93,overcast clouds
256,Veinticinco De Mayo,AR,-35.43,-60.17,79.0,39,2,3.0,clear sky
257,Muravlenko,RU,63.79,74.52,31.84,92,99,10.8,overcast clouds
258,Varna,BG,43.22,27.92,64.99,63,0,9.17,clear sky
259,Goroka,PG,-6.08,145.39,61.14,87,100,1.86,overcast clouds
260,Nanortalik,GL,60.14,-45.24,37.49,92,98,2.3,overcast clouds
261,Kholtoson,RU,50.3,103.31,29.3,85,63,1.72,broken clouds
262,Miracatu,BR,-24.28,-47.46,86.52,49,83,2.46,broken clouds
263,Muros,ES,42.78,-9.06,61.0,67,7,5.99,clear sky
264,Reyes,BO,-14.32,-67.38,78.8,94,90,4.7,overcast clouds
265,Arawa,PG,-6.21,155.54,76.37,80,85,2.15,overcast clouds
266,Nadym,RU,65.53,72.52,32.25,91,0,13.62,clear sky
267,Kilindoni,TZ,-7.91,39.67,80.49,77,1,10.54,clear sky
268,Karpathos,GR,35.51,27.21,77.0,61,20,13.87,few clouds
269,Woodward,US,36.43,-99.39,71.01,42,1,17.22,clear sky
270,Colares,PT,38.8,-9.45,64.99,52,20,18.34,few clouds
271,Kedrovyy,RU,56.17,91.82,39.2,80,100,4.47,overcast clouds
272,Isangel,VU,-19.55,169.27,75.83,85,88,9.31,overcast clouds
273,Oktyabrskoye,RU,43.06,44.74,64.4,59,20,6.71,few clouds
274,Udachnyy,RU,66.42,112.4,17.6,92,90,6.71,overcast clouds
275,Rosarito,MX,32.33,-117.03,73.99,28,1,3.18,haze
276,Bandarbeyla,SO,9.49,50.81,80.74,79,12,20.33,few clouds
277,Carbondale,US,37.73,-89.22,64.99,63,1,9.17,clear sky
278,Novo Aripuana,BR,-5.12,-60.38,94.55,45,100,2.93,overcast clouds
279,Westport,US,41.14,-73.36,60.01,62,1,8.05,clear sky
280,Berlevag,NO,70.86,29.09,41.0,86,75,19.46,broken clouds
281,Vanavara,RU,60.34,102.28,29.37,96,100,9.28,overcast clouds
282,Sobolevo,RU,54.43,31.9,56.53,85,68,7.2,broken clouds
283,High Level,CA,58.52,-117.14,24.8,73,90,4.7,overcast clouds
284,Niamey,NE,13.51,2.11,98.6,30,20,6.93,few clouds
285,Porangatu,BR,-13.44,-49.15,98.04,27,41,6.15,scattered clouds
286,Hami,CN,42.8,93.45,49.51,45,0,14.29,clear sky
287,Sao Filipe,CV,14.9,-24.5,79.5,77,15,8.23,few clouds
288,San Quintin,MX,30.48,-115.95,74.73,59,36,1.81,scattered clouds
289,Carballo,ES,43.21,-8.69,60.8,55,40,10.29,scattered clouds
290,Menongue,AO,-14.66,17.69,89.91,23,91,11.81,overcast clouds
291,Cedar City,US,37.68,-113.06,55.4,20,1,12.75,clear sky
292,Luderitz,NA,-26.65,15.16,83.05,23,0,16.35,clear sky
293,Camacha,PT,33.08,-16.33,73.4,64,20,9.17,few clouds
294,Fairbanks,US,64.84,-147.72,19.99,67,40,6.93,scattered clouds
295,Sibu,MY,2.3,111.82,73.4,94,40,8.05,light rain
296,Turkan,AZ,40.36,50.22,64.4,77,0,9.17,clear sky
297,Sitka,US,57.05,-135.33,42.8,81,75,1.59,broken clouds
298,Itapirapua,BR,-15.82,-50.61,97.84,29,0,7.2,clear sky
299,Bac Lieu,VN,9.29,105.72,78.82,86,100,15.32,moderate rain
300,Kangalassy,RU,62.35,129.96,17.6,92,90,6.71,shower snow
301,Ostroleka,PL,53.09,21.58,48.99,71,78,1.01,broken clouds
302,Storslett,NO,69.77,21.02,42.8,75,75,21.92,broken clouds
303,Vestmannaeyjar,IS,63.44,-20.27,48.2,87,90,18.34,light intensity drizzle
304,Abeche,TD,13.83,20.83,96.8,18,20,6.93,few clouds
305,Krivosheino,RU,57.34,83.93,47.23,82,100,14.07,overcast clouds
306,Edd,ER,13.93,41.69,88.3,58,0,5.86,clear sky
307,Sao Miguel Do Araguaia,BR,-13.28,-50.16,98.85,27,6,8.03,clear sky
308,Saint Anthony,US,45.02,-93.22,55.0,53,90,16.11,overcast clouds
309,Moron,AR,-34.65,-58.62,78.01,47,0,3.36,clear sky
310,Mhlume,SZ,-26.03,31.85,73.4,49,51,3.36,broken clouds
311,Penzance,GB,50.12,-5.54,57.2,58,20,18.34,few clouds
312,Livingston,GB,55.9,-3.52,53.6,87,40,13.87,scattered clouds
313,Flores Da Cunha,BR,-29.03,-51.18,78.01,14,0,8.99,clear sky
314,Taywarah,AF,33.35,64.42,32.99,77,0,3.44,clear sky
315,Zeya,RU,53.75,127.27,24.73,88,42,2.71,scattered clouds
316,El Segundo,US,33.92,-118.42,66.2,72,20,4.7,smoke
317,San Francisco,US,37.77,-122.42,66.99,72,20,3.36,few clouds
318,Vao,NC,-22.67,167.48,72.54,86,0,14.14,clear sky
319,Bella Union,UY,-30.28,-57.6,70.0,62,100,5.35,light rain
320,Amahai,ID,-3.33,128.92,82.0,92,100,2.08,light rain
321,Prescott,US,34.54,-112.47,64.99,31,1,5.82,clear sky
322,Kemijarvi,FI,66.71,27.43,35.62,85,89,9.33,light rain
323,Mugur-Aksy,RU,50.35,90.5,21.29,83,0,4.61,clear sky
324,Talara,PE,-4.58,-81.27,68.0,82,25,11.41,scattered clouds
325,Pevek,RU,69.7,170.31,32.16,92,100,16.78,overcast clouds
326,Yulara,AU,-25.24,130.99,75.2,15,0,8.05,clear sky
327,Mwandiga,TZ,-4.83,29.66,80.6,69,20,11.41,few clouds
328,Vostok,RU,46.49,135.88,20.91,95,0,5.14,clear sky
329,Sai Buri,TH,6.7,101.62,80.51,76,100,8.37,overcast clouds
330,Zhigansk,RU,66.77,123.37,11.93,95,36,11.43,scattered clouds
331,Kouango,CF,4.99,19.96,85.12,73,40,1.83,light rain
332,Faya,SA,18.39,42.45,69.8,72,40,6.93,scattered clouds
333,Bowen,AU,-20.02,148.23,69.8,77,90,10.29,overcast clouds
334,Mazabuka,ZM,-15.86,27.75,84.54,36,11,12.64,few clouds
335,Tyup,KG,42.73,78.36,41.97,63,0,4.07,clear sky
336,Meadow Lake,US,34.8,-106.54,62.01,17,1,3.69,clear sky
337,Bokoro,TD,12.38,17.06,99.72,21,4,4.34,clear sky
338,Kashan,IR,33.98,51.44,60.08,26,0,3.29,clear sky
339,Vallenar,CL,-28.57,-70.76,74.62,27,1,5.26,clear sky
340,Nyagan,RU,62.14,65.39,35.74,89,100,11.83,overcast clouds
341,Kampot,KH,10.62,104.18,77.0,88,75,8.05,broken clouds
342,Yining,CN,29.04,114.56,63.97,92,100,2.93,overcast clouds
343,Ochamchira,GE,42.71,41.47,70.11,58,53,3.91,broken clouds
344,Krasnokamensk,RU,50.1,118.04,23.05,87,0,4.68,clear sky
345,Coihaique,CL,-45.58,-72.07,50.0,43,75,8.05,broken clouds
346,Sibolga,ID,1.74,98.78,78.21,80,100,3.29,light rain
347,Kazachinskoye,RU,57.7,93.28,38.55,86,97,9.08,overcast clouds
348,Doha,QA,25.29,51.53,89.6,40,40,9.17,scattered clouds
349,Vestmanna,FO,62.16,-7.17,46.4,81,79,2.24,broken clouds
350,Buta,CD,2.79,24.73,87.46,55,40,1.97,scattered clouds
351,Merauke,ID,-8.47,140.33,79.12,81,83,14.41,broken clouds
352,Tazovskiy,RU,67.47,78.7,31.44,92,60,19.39,broken clouds
353,Lazaro Cardenas,MX,17.96,-102.2,80.02,81,58,3.22,broken clouds
354,High Prairie,CA,55.43,-116.49,26.92,89,51,3.83,broken clouds
355,Qaanaaq,GL,77.48,-69.36,31.78,81,68,7.16,broken clouds
356,Chokurdakh,RU,70.63,147.92,20.59,98,100,4.21,overcast clouds
357,Clyde River,CA,70.47,-68.59,14.0,92,75,4.7,broken clouds
358,Evensk,RU,61.95,159.23,36.82,95,100,11.77,light rain
359,Nouadhibou,MR,20.93,-17.03,93.2,44,7,6.93,clear sky
360,Bosansko Grahovo,BA,44.18,16.36,39.99,95,21,15.99,light rain
361,Maiduguri,NG,11.85,13.16,99.72,21,28,8.55,scattered clouds
362,Kaihua,CN,23.37,104.28,59.27,93,100,7.11,moderate rain
363,Poplar Bluff,US,36.76,-90.39,62.6,71,1,10.29,clear sky
364,Cockburn Town,TC,21.46,-71.14,83.25,78,6,11.52,clear sky
365,Pompeu,BR,-19.22,-44.94,89.29,37,4,7.36,clear sky
366,Tautira,PF,-17.73,-149.15,77.0,73,20,10.29,few clouds
367,Anage,BR,-14.61,-41.14,90.37,29,0,8.14,clear sky
